!TF createItem,,,,,,,,,,,,,,,,,,,,
ItemName,ItemType,AppName,Description,ButtonName,SmallImageURL,MediumImageURL,LargeImageURL,MaxInstances,Properties,ExternalKey,AgeRating,ScarcityThreshold,Categories,SKU,SKUExtension,UnitCostCurrencyName,UnitCost,Revision,ExternalCheckRequired,EmailValidationRequired
VN_ARMOR_HELMET_ELF_EARS_PALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_ELF_EARS_PALE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_ELF_EARS_PALE""}",,,,,,,,,,,
VN_ARMOR_HELMET_ELF_EARS_TAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_ELF_EARS_TAN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_ELF_EARS_TAN""}",,,,,,,,,,,
VN_ARMOR_WORKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_WORKER"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_WORKER""}",,,,,,,,,,,
VN_ARMOR_WINTER_GREEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_WINTER_GREEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_WINTER_GREEN""}",,,,,,,,,,,
VN_ARMOR_WINTER_RED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_WINTER_RED"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_WINTER_RED""}",,,,,,,,,,,
VN_ARMOR_ICY_ROBES,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_ICY_ROBES"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_ICY_ROBES""}",,,,,,,,,,,
VN_ARMOR_ICY_ARMOR,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_ICY_ARMOR"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_ICY_ARMOR""}",,,,,,,,,,,
VN_BOW_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BOW_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_BOW_WINTER""}",,,,,,,,,,,
VN_AXE_1H_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_1H_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_1H_WINTER""}",,,,,,,,,,,
VN_SWORD_2H_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_WINTER""}",,,,,,,,,,,
VN_THROWN_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_THROWN_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_THROWN_WINTER""}",,,,,,,,,,,
VN_STAFF_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_WINTER""}",,,,,,,,,,,
VN_BLADES_DW_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_WINTER""}",,,,,,,,,,,
VN_SHIELD_WINTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SHIELD_WINTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_SHIELD_WINTER""}",,,,,,,,,,,
VN_ARMOR_HELMET_SANTA_CAP_SALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SANTA_CAP"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SANTA_CAP_SALE""}",,,,,,,,,,,
VN_ARMOR_HELMET_SANTA_BEARD_SALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SANTA_BEARD"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SANTA_BEARD_SALE""}",,,,,,,,,,,
VN_ARMOR_HELMET_WHITE_BEARD_SALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_WHITE_BEARD"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_WHITE_BEARD_SALE""}",,,,,,,,,,,
VN_ARMOR_HELMET_SANTA_BEARD_HAT_SALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SANTA_BEARD_HAT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SANTA_BEARD_HAT_SALE""}",,,,,,,,,,,
VN_ARMOR_HELMET_WHITE_BEARD_HAT_SALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_WHITE_BEARD_HAT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_WHITE_BEARD_HAT_SALE""}",,,,,,,,,,,
PR_STAFF_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_UBER_OBLITERATE_FIXED"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_UBER_OBLITERATE""}",,,,,,,,,,,
PR_THROWN_UBER_DAGGER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_UBER_DAGGER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_UBER_DAGGER_OBLITERATE""}",,,,,,,,,,,
PR_SWORD_1H_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_1H_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_1H_UBER_OBLITERATE""}",,,,,,,,,,,
PR_SWORD_2H_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_UBER_OBLITERATE""}",,,,,,,,,,,
PR_MACE_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_UBER_OBLITERATE""}",,,,,,,,,,,
PR_BOW_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_UBER_OBLITERATE""}",,,,,,,,,,,
PR_SHIELD_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_UBER_OBLITERATE""}",,,,,,,,,,,
PR_ARMOR_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_UBER_OBLITERATE""}",,,,,,,,,,,
PR_ARMOR_UBER_OBLITERATE_LIGHT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_UBER_OBLITERATE_LIGHT"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_UBER_OBLITERATE_LIGHT""}",,,,,,,,,,,
PR_HELMET_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_HELMET_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_HELMET_UBER_OBLITERATE""}",,,,,,,,,,,
PR_BELT_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_UBER_OBLITERATE""}",,,,,,,,,,,
PR_AMULET_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_UBER_OBLITERATE""}",,,,,,,,,,,
PR_RING_UBER_OBLITERATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_UBER_OBLITERATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_UBER_OBLITERATE""}",,,,,,,,,,,
PR_STAFF_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_EPIC_DOOM""}",,,,,,,,,,,
PR_THROWN_EPIC_DAGGER_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_EPIC_DAGGER_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_EPIC_DAGGER_DOOM""}",,,,,,,,,,,
PR_SWORD_1H_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_1H_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_1H_EPIC_DOOM""}",,,,,,,,,,,
PR_AXE_2H_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_EPIC_DOOM""}",,,,,,,,,,,
PR_BLADES_DW_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BLADES_DW_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_BLADES_DW_EPIC_DOOM""}",,,,,,,,,,,
PR_SHIELD_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_EPIC_DOOM""}",,,,,,,,,,,
PR_ARMOR_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_EPIC_DOOM""}",,,,,,,,,,,
PR_ARMOR_EPIC_DOOM_LIGHT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_EPIC_DOOM_LIGHT"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_EPIC_DOOM_LIGHT""}",,,,,,,,,,,
PR_HELMET_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_HELMET_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_HELMET_EPIC_DOOM""}",,,,,,,,,,,
PR_BELT_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_EPIC_DOOM""}",,,,,,,,,,,
PR_AMULET_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""R_AMULET_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""R_AMULET_EPIC_DOOM""}",,,,,,,,,,,
PR_RING_EPIC_DOOM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_EPIC_DOOM"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_EPIC_DOOM""}",,,,,,,,,,,
VN_ARMOR_HELMET_HALTHULU,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_HALTHULU"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_HALTHULU""}",,,,,,,,,,,
VN_ARMOR_HELMET_GOLEM_MAGE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_GOLEM_MAGE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_GOLEM_MAGE""}",,,,,,,,,,,
VN_ARMOR_HELMET_GOLEM_DWARF,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_GOLEM_DWARF"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_GOLEM_DWARF""}",,,,,,,,,,,
VN_ARMOR_HELMET_SAPPER_BANDIT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SAPPER_BANDIT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SAPPER_BANDIT""}",,,,,,,,,,,
VN_ARMOR_GREYWARDEN_ROBE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_GREYWARDEN_ROBE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_GREYWARDEN_ROBE""}",,,,,,,,,,,
VN_ARMOR_GREYWARDEN_LEATHER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_GREYWARDEN_LEATHER"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_GREYWARDEN_LEATHER""}",,,,,,,,,,,
VN_ARMOR_GREYWARDEN_HEAVY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_GREYWARDEN_HEAVY"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_GREYWARDEN_HEAVY""}",,,,,,,,,,,
VN_ARMOR_CHICKEN_FIGHT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_CHICKEN_FIGHT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_CHICKEN_FIGHT""}",,,,,,,,,,,
VN_ARMOR_HELMET_CARROT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_CARROT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_CARROT""}",,,,,,,,,,,
