group,path,fmt,w,h,alpha,size,mode
eaRig,compSha/portrait,WEBP,41,44,True,1410,RGBA
eaRig,compCas/anims/idle/f/0/d,WEBP,81,143,True,4074,RGBA
eaRig,compCas/anims/idle/f/1/d,WEBP,80,143,True,4044,RGBA
eaRig,compCas/anims/idle/f/2/d,WEBP,82,141,True,4204,RGBA
eaRig,compCas/anims/idle/f/3/d,WEBP,82,140,True,4296,RGBA
eaRig,compCas/anims/idle/f/4/d,WEBP,76,143,True,3952,RGBA
eaRig,compCas/anims/idle/f/5/d,WEBP,70,146,True,3922,RGBA
eaRig,compCas/anims/idle/f/6/d,WEBP,69,146,True,3958,RGBA
eaRig,compCas/anims/idle/f/7/d,WEBP,69,146,True,4042,RGBA
eaRig,compCas/anims/idle/f/8/d,WEBP,69,145,True,3854,RGBA
eaRig,compCas/anims/idle/f/9/d,WEBP,71,144,True,3800,RGBA
eaRig,compCas/anims/idle/f/10/d,WEBP,77,144,True,4206,RGBA
eaRig,compCas/anims/idle/f/11/d,WEBP,80,143,True,4088,RGBA
eaRig,compCas/anims/strike/f/0/d,WEBP,81,143,True,4386,RGBA
eaRig,compCas/anims/strike/f/1/d,WEBP,86,136,True,4078,RGBA
eaRig,compCas/anims/strike/f/2/d,WEBP,138,111,True,4488,RGBA
eaRig,compCas/anims/strike/f/3/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/4/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/5/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/6/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/7/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/8/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/9/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/10/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/11/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/12/d,WEBP,148,111,True,4472,RGBA
eaRig,compCas/anims/strike/f/13/d,WEBP,122,130,True,4518,RGBA
eaRig,compCas/anims/strike/f/14/d,WEBP,99,135,True,4226,RGBA
eaRig,compCas/anims/strike/f/15/d,WEBP,84,139,True,4116,RGBA
eaRig,compCas/anims/strike/f/16/d,WEBP,81,143,True,4386,RGBA
eaRig,compCas/anims/special/f/0/d,WEBP,81,143,True,4168,RGBA
eaRig,compCas/anims/special/f/1/d,WEBP,85,150,True,4488,RGBA
eaRig,compCas/anims/special/f/2/d,WEBP,114,158,True,4680,RGBA
eaRig,compCas/anims/special/f/3/d,WEBP,73,158,True,4300,RGBA
eaRig,compCas/anims/special/f/4/d,WEBP,74,158,True,4398,RGBA
eaRig,compCas/anims/special/f/5/d,WEBP,76,160,True,4386,RGBA
eaRig,compCas/anims/special/f/6/d,WEBP,84,157,True,4586,RGBA
eaRig,compCas/anims/special/f/7/d,WEBP,66,156,True,4054,RGBA
eaRig,compCas/anims/special/f/8/d,WEBP,94,161,True,4660,RGBA
eaRig,compCas/anims/special/f/9/d,WEBP,92,161,True,4742,RGBA
eaRig,compCas/anims/special/f/10/d,WEBP,91,161,True,4772,RGBA
eaRig,compCas/anims/special/f/11/d,WEBP,91,161,True,4730,RGBA
eaRig,compCas/anims/special/f/12/d,WEBP,91,161,True,4768,RGBA
eaRig,compCas/anims/special/f/13/d,WEBP,91,160,True,4958,RGBA
eaRig,compCas/anims/special/f/14/d,WEBP,91,160,True,4816,RGBA
eaRig,compCas/anims/special/f/15/d,WEBP,91,160,True,4828,RGBA
eaRig,compCas/anims/special/f/16/d,WEBP,91,160,True,4814,RGBA
eaRig,compCas/anims/special/f/17/d,WEBP,91,160,True,4740,RGBA
eaRig,compCas/anims/special/f/18/d,WEBP,122,131,True,4540,RGBA
eaRig,compCas/anims/special/f/19/d,WEBP,99,136,True,4258,RGBA
eaRig,compCas/anims/special/f/20/d,WEBP,83,140,True,4386,RGBA
eaRig,compCas/anims/special/f/21/d,WEBP,81,143,True,4168,RGBA
eaRig,compCas/anims/dmg/f/0/d,WEBP,81,143,True,4156,RGBA
eaRig,compCas/anims/dmg/f/1/d,WEBP,80,137,True,4060,RGBA
eaRig,compCas/anims/dmg/f/2/d,WEBP,94,130,True,4040,RGBA
eaRig,compCas/anims/dmg/f/3/d,WEBP,96,125,True,4492,RGBA
eaRig,compCas/anims/dmg/f/4/d,WEBP,93,127,True,4388,RGBA
eaRig,compCas/anims/dmg/f/5/d,WEBP,88,137,True,4158,RGBA
eaRig,compCas/anims/dmg/f/6/d,WEBP,81,144,True,4098,RGBA
eaRig,compCas/anims/dmg/f/7/d,WEBP,75,150,True,4488,RGBA
eaRig,compCas/anims/dmg/f/8/d,WEBP,79,145,True,4146,RGBA
eaRig,compCas/anims/dmg/f/9/d,WEBP,81,143,True,4146,RGBA
eaRig,compCas/anims/death/f/0/d,WEBP,81,143,True,3852,RGBA
eaRig,compCas/anims/death/f/1/d,WEBP,73,140,True,3688,RGBA
eaRig,compCas/anims/death/f/2/d,WEBP,173,145,True,5418,RGBA
eaRig,compCas/anims/death/f/3/d,WEBP,183,130,True,5246,RGBA
eaRig,compCas/anims/death/f/4/d,WEBP,200,84,True,4768,RGBA
eaRig,compCas/anims/death/f/5/d,WEBP,213,75,True,4686,RGBA
eaRig,compCas/anims/death/f/6/d,WEBP,224,54,True,4154,RGBA
eaRig,compCas/anims/death/f/7/d,WEBP,224,40,True,4328,RGBA
eaRig,compCas/anims/death/f/8/d,WEBP,224,40,True,4328,RGBA
eaRig,compCas/anims/death/f/9/d,WEBP,224,40,True,4328,RGBA
eaRig,compCas/anims/death/f/10/d,WEBP,224,40,True,4328,RGBA
eaRig,compCas/anims/death/f/11/d,WEBP,224,40,True,4328,RGBA
eaRig,compCas/anims/fwd/f/0/d,WEBP,73,144,True,3986,RGBA
eaRig,compCas/anims/fwd/f/1/d,WEBP,68,142,True,3778,RGBA
eaRig,compCas/anims/fwd/f/2/d,WEBP,65,139,True,3534,RGBA
eaRig,compCas/anims/fwd/f/3/d,WEBP,71,139,True,3656,RGBA
eaRig,compCas/anims/fwd/f/4/d,WEBP,67,141,True,3876,RGBA
eaRig,compCas/anims/fwd/f/5/d,WEBP,75,144,True,4174,RGBA
eaRig,compCas/anims/fwd/f/6/d,WEBP,84,144,True,4234,RGBA
eaRig,compCas/anims/fwd/f/7/d,WEBP,94,138,True,4364,RGBA
eaRig,compCas/anims/fwd/f/8/d,WEBP,103,132,True,4462,RGBA
eaRig,compCas/anims/fwd/f/9/d,WEBP,103,138,True,4374,RGBA
eaRig,compCas/anims/fwd/f/10/d,WEBP,86,142,True,4218,RGBA
eaRig,compCas/anims/evade/f/0/d,WEBP,81,143,True,4100,RGBA
eaRig,compCas/anims/evade/f/1/d,WEBP,83,140,True,4198,RGBA
eaRig,compCas/anims/evade/f/2/d,WEBP,103,159,True,4600,RGBA
eaRig,compCas/anims/evade/f/3/d,WEBP,112,156,True,4666,RGBA
eaRig,compCas/anims/evade/f/4/d,WEBP,124,150,True,4590,RGBA
eaRig,compCas/anims/evade/f/5/d,WEBP,95,158,True,4532,RGBA
eaRig,compCas/anims/evade/f/6/d,WEBP,65,158,True,3910,RGBA
eaRig,compCas/anims/evade/f/7/d,WEBP,71,144,True,3988,RGBA
eaRig,compCas/anims/evade/f/8/d,WEBP,76,144,True,4074,RGBA
eaRig,compCas/anims/evade/f/9/d,WEBP,79,143,True,4096,RGBA
eaRig,compCas/anims/block/f/0/d,WEBP,81,143,True,4388,RGBA
eaRig,compCas/anims/block/f/1/d,WEBP,82,140,True,4436,RGBA
eaRig,compCas/anims/block/f/2/d,WEBP,118,149,True,4402,RGBA
eaRig,compCas/anims/block/f/3/d,WEBP,117,149,True,4786,RGBA
eaRig,compCas/anims/block/f/4/d,WEBP,74,142,True,3888,RGBA
eaRig,compCas/anims/block/f/5/d,WEBP,89,139,True,5342,RGBA
eaRig,compCas/anims/block/f/6/d,WEBP,137,127,True,6434,RGBA
eaRig,compCas/anims/block/f/7/d,WEBP,137,134,True,6464,RGBA
eaRig,compCas/portrait,WEBP,36,47,True,1492,RGBA
eaRig,compRng/anims/idle/f/0/d,WEBP,78,115,True,3880,RGBA
eaRig,compRng/anims/idle/f/1/d,WEBP,87,115,True,4488,RGBA
eaRig,compRng/anims/idle/f/2/d,WEBP,76,114,True,4306,RGBA
eaRig,compRng/anims/idle/f/3/d,WEBP,66,114,True,4162,RGBA
eaRig,compRng/anims/idle/f/4/d,WEBP,66,114,True,3708,RGBA
eaRig,compRng/anims/idle/f/5/d,WEBP,74,115,True,4080,RGBA
eaRig,compRng/anims/idle/f/6/d,WEBP,74,115,True,3810,RGBA
eaRig,compRng/anims/idle/f/7/d,WEBP,84,115,True,4132,RGBA
eaRig,compRng/anims/idle/f/8/d,WEBP,80,114,True,4400,RGBA
eaRig,compRng/anims/idle/f/9/d,WEBP,71,114,True,3834,RGBA
eaRig,compRng/anims/idle/f/10/d,WEBP,68,115,True,3706,RGBA
eaRig,compRng/anims/idle/f/11/d,WEBP,68,115,True,3990,RGBA
eaRig,compRng/anims/strike/f/0/d,WEBP,76,115,True,4054,RGBA
eaRig,compRng/anims/strike/f/1/d,WEBP,110,115,True,4680,RGBA
eaRig,compRng/anims/strike/f/2/d,WEBP,110,160,True,5368,RGBA
eaRig,compRng/anims/strike/f/3/d,WEBP,89,127,True,4294,RGBA
eaRig,compRng/anims/strike/f/4/d,WEBP,84,124,True,4218,RGBA
eaRig,compRng/anims/strike/f/5/d,WEBP,85,135,True,4370,RGBA
eaRig,compRng/anims/strike/f/6/d,WEBP,84,135,True,4336,RGBA
eaRig,compRng/anims/strike/f/7/d,WEBP,115,135,True,4504,RGBA
eaRig,compRng/anims/strike/f/8/d,WEBP,108,134,True,4618,RGBA
eaRig,compRng/anims/strike/f/9/d,WEBP,94,130,True,4326,RGBA
eaRig,compRng/anims/strike/f/10/d,WEBP,82,125,True,4228,RGBA
eaRig,compRng/anims/strike/f/11/d,WEBP,83,133,True,4408,RGBA
eaRig,compRng/anims/strike/f/12/d,WEBP,82,132,True,4132,RGBA
eaRig,compRng/anims/strike/f/13/d,WEBP,76,114,True,3836,RGBA
eaRig,compRng/anims/strike/f/14/d,WEBP,86,115,True,4202,RGBA
eaRig,compRng/anims/strike/f/15/d,WEBP,78,115,True,3988,RGBA
eaRig,compRng/anims/special/f/0/d,WEBP,77,115,True,3702,RGBA
eaRig,compRng/anims/special/f/1/d,WEBP,109,115,True,4316,RGBA
eaRig,compRng/anims/special/f/2/d,WEBP,120,151,True,5676,RGBA
eaRig,compRng/anims/special/f/3/d,WEBP,148,136,True,5012,RGBA
eaRig,compRng/anims/special/f/4/d,WEBP,131,127,True,5146,RGBA
eaRig,compRng/anims/special/f/5/d,WEBP,117,131,True,4840,RGBA
eaRig,compRng/anims/special/f/6/d,WEBP,119,131,True,4878,RGBA
eaRig,compRng/anims/special/f/7/d,WEBP,145,136,True,5432,RGBA
eaRig,compRng/anims/special/f/8/d,WEBP,128,123,True,4594,RGBA
eaRig,compRng/anims/special/f/9/d,WEBP,152,111,True,4936,RGBA
eaRig,compRng/anims/special/f/10/d,WEBP,92,104,True,4076,RGBA
eaRig,compRng/anims/special/f/11/d,WEBP,91,95,True,4330,RGBA
eaRig,compRng/anims/special/f/12/d,WEBP,90,100,True,3938,RGBA
eaRig,compRng/anims/special/f/13/d,WEBP,88,103,True,3780,RGBA
eaRig,compRng/anims/special/f/14/d,WEBP,87,106,True,3558,RGBA
eaRig,compRng/anims/special/f/15/d,WEBP,74,110,True,3904,RGBA
eaRig,compRng/anims/special/f/16/d,WEBP,82,119,True,4414,RGBA
eaRig,compRng/anims/special/f/17/d,WEBP,81,114,True,4358,RGBA
eaRig,compRng/anims/special/f/18/d,WEBP,78,114,True,3850,RGBA
eaRig,compRng/anims/special/f/19/d,WEBP,78,115,True,3842,RGBA
eaRig,compRng/anims/special/f/20/d,WEBP,79,115,True,4124,RGBA
eaRig,compRng/anims/dmg/f/0/d,WEBP,79,115,True,4222,RGBA
eaRig,compRng/anims/dmg/f/1/d,WEBP,86,113,True,4152,RGBA
eaRig,compRng/anims/dmg/f/2/d,WEBP,71,113,True,3850,RGBA
eaRig,compRng/anims/dmg/f/3/d,WEBP,70,113,True,3790,RGBA
eaRig,compRng/anims/dmg/f/4/d,WEBP,69,114,True,3690,RGBA
eaRig,compRng/anims/dmg/f/5/d,WEBP,80,114,True,4184,RGBA
eaRig,compRng/anims/dmg/f/6/d,WEBP,79,114,True,4126,RGBA
eaRig,compRng/anims/dmg/f/7/d,WEBP,86,114,True,4356,RGBA
eaRig,compRng/anims/dmg/f/8/d,WEBP,80,114,True,4408,RGBA
eaRig,compRng/anims/dmg/f/9/d,WEBP,70,114,True,4204,RGBA
eaRig,compRng/anims/dmg/f/10/d,WEBP,65,115,True,3858,RGBA
eaRig,compRng/anims/death/f/0/d,WEBP,79,115,True,3754,RGBA
eaRig,compRng/anims/death/f/1/d,WEBP,95,107,True,4556,RGBA
eaRig,compRng/anims/death/f/2/d,WEBP,121,147,True,5544,RGBA
eaRig,compRng/anims/death/f/3/d,WEBP,129,133,True,4458,RGBA
eaRig,compRng/anims/death/f/4/d,WEBP,160,85,True,2922,RGBA
eaRig,compRng/anims/death/f/5/d,WEBP,188,70,True,3372,RGBA
eaRig,compRng/anims/death/f/6/d,WEBP,175,41,True,2928,RGBA
eaRig,compRng/anims/death/f/7/d,WEBP,166,37,True,2896,RGBA
eaRig,compRng/anims/death/f/8/d,WEBP,177,31,True,2496,RGBA
eaRig,compRng/anims/death/f/9/d,WEBP,199,38,True,2772,RGBA
eaRig,compRng/anims/death/f/10/d,WEBP,183,31,True,2808,RGBA
eaRig,compRng/anims/death/f/11/d,WEBP,175,31,True,2830,RGBA
eaRig,compRng/anims/fwd/f/0/d,WEBP,85,118,True,3410,RGBA
eaRig,compRng/anims/fwd/f/1/d,WEBP,89,118,True,3574,RGBA
eaRig,compRng/anims/fwd/f/2/d,WEBP,90,117,True,4176,RGBA
eaRig,compRng/anims/fwd/f/3/d,WEBP,79,117,True,4500,RGBA
eaRig,compRng/anims/fwd/f/4/d,WEBP,64,118,True,3982,RGBA
eaRig,compRng/anims/fwd/f/5/d,WEBP,77,119,True,3542,RGBA
eaRig,compRng/anims/fwd/f/6/d,WEBP,82,119,True,3244,RGBA
eaRig,compRng/anims/fwd/f/7/d,WEBP,86,118,True,3606,RGBA
eaRig,compRng/anims/fwd/f/8/d,WEBP,98,117,True,3746,RGBA
eaRig,compRng/anims/fwd/f/9/d,WEBP,76,118,True,4054,RGBA
eaRig,compRng/anims/fwd/f/10/d,WEBP,69,119,True,3660,RGBA
eaRig,compRng/anims/fwd/f/11/d,WEBP,73,119,True,3730,RGBA
eaRig,compRng/anims/evade/f/0/d,WEBP,76,115,True,4066,RGBA
eaRig,compRng/anims/evade/f/1/d,WEBP,81,108,True,4258,RGBA
eaRig,compRng/anims/evade/f/2/d,WEBP,72,121,True,4304,RGBA
eaRig,compRng/anims/evade/f/3/d,WEBP,58,124,True,3562,RGBA
eaRig,compRng/anims/evade/f/4/d,WEBP,56,120,True,3542,RGBA
eaRig,compRng/anims/evade/f/5/d,WEBP,57,128,True,3930,RGBA
eaRig,compRng/anims/evade/f/6/d,WEBP,79,117,True,4496,RGBA
eaRig,compRng/anims/evade/f/7/d,WEBP,104,111,True,4644,RGBA
eaRig,compRng/anims/evade/f/8/d,WEBP,95,110,True,4580,RGBA
eaRig,compRng/anims/evade/f/9/d,WEBP,74,113,True,3946,RGBA
eaRig,compRng/anims/evade/f/10/d,WEBP,66,115,True,4006,RGBA
eaRig,compRng/anims/block/f/0/d,WEBP,76,115,True,4022,RGBA
eaRig,compRng/anims/block/f/1/d,WEBP,87,115,True,4082,RGBA
eaRig,compRng/anims/block/f/2/d,WEBP,80,120,True,3826,RGBA
eaRig,compRng/anims/block/f/3/d,WEBP,65,117,True,3580,RGBA
eaRig,compRng/anims/block/f/4/d,WEBP,74,124,True,4048,RGBA
eaRig,compRng/anims/block/f/5/d,WEBP,88,124,True,3912,RGBA
eaRig,compRng/anims/block/f/6/d,WEBP,89,123,True,4234,RGBA
eaRig,compRng/anims/block/f/7/d,WEBP,91,123,True,4172,RGBA
eaRig,compRng/anims/block/f/8/d,WEBP,91,122,True,3878,RGBA
eaRig,compRng/portrait,WEBP,30,65,True,1274,RGBA
eaRig,heroWarStd/anims/idle/f/0/d,WEBP,105,121,True,5386,RGBA
eaRig,heroWarStd/anims/idle/f/1/d,WEBP,103,122,True,5402,RGBA
eaRig,heroWarStd/anims/idle/f/2/d,WEBP,101,123,True,5412,RGBA
eaRig,heroWarStd/anims/idle/f/3/d,WEBP,98,124,True,5432,RGBA
eaRig,heroWarStd/anims/idle/f/4/d,WEBP,99,122,True,5432,RGBA
eaRig,heroWarStd/anims/idle/f/5/d,WEBP,100,121,True,5458,RGBA
eaRig,heroWarStd/anims/idle/f/6/d,WEBP,99,121,True,5414,RGBA
eaRig,heroWarStd/anims/idle/f/7/d,WEBP,99,122,True,5382,RGBA
eaRig,heroWarStd/anims/idle/f/8/d,WEBP,98,123,True,5390,RGBA
eaRig,heroWarStd/anims/idle/f/9/d,WEBP,98,123,True,5456,RGBA
eaRig,heroWarStd/anims/idle/f/10/d,WEBP,101,123,True,5402,RGBA
eaRig,heroWarStd/anims/idle/f/11/d,WEBP,103,122,True,5386,RGBA
eaRig,heroWarStd/anims/strike/f/0/d,WEBP,103,121,True,5396,RGBA
eaRig,heroWarStd/anims/strike/f/1/d,WEBP,116,131,True,5760,RGBA
eaRig,heroWarStd/anims/strike/f/2/d,WEBP,115,131,True,5750,RGBA
eaRig,heroWarStd/anims/strike/f/3/d,WEBP,112,130,True,6004,RGBA
eaRig,heroWarStd/anims/strike/f/4/d,WEBP,173,162,True,7572,RGBA
eaRig,heroWarStd/anims/strike/f/5/d,WEBP,174,100,True,5520,RGBA
eaRig,heroWarStd/anims/strike/f/6/d,WEBP,183,117,True,5306,RGBA
eaRig,heroWarStd/anims/strike/f/7/d,WEBP,189,117,True,5620,RGBA
eaRig,heroWarStd/anims/strike/f/8/d,WEBP,193,117,True,5350,RGBA
eaRig,heroWarStd/anims/strike/f/9/d,WEBP,201,117,True,5546,RGBA
eaRig,heroWarStd/anims/strike/f/10/d,WEBP,83,137,True,5344,RGBA
eaRig,heroWarStd/anims/strike/f/11/d,WEBP,93,130,True,5348,RGBA
eaRig,heroWarStd/anims/strike/f/12/d,WEBP,103,121,True,5400,RGBA
eaRig,heroWarStd/anims/special/f/0/d,WEBP,104,123,True,5400,RGBA
eaRig,heroWarStd/anims/special/f/1/d,WEBP,121,117,True,4950,RGBA
eaRig,heroWarStd/anims/special/f/2/d,WEBP,115,113,True,5150,RGBA
eaRig,heroWarStd/anims/special/f/3/d,WEBP,68,151,True,5198,RGBA
eaRig,heroWarStd/anims/special/f/4/d,WEBP,67,150,True,5116,RGBA
eaRig,heroWarStd/anims/special/f/5/d,WEBP,68,149,True,5174,RGBA
eaRig,heroWarStd/anims/special/f/6/d,WEBP,68,149,True,5174,RGBA
eaRig,heroWarStd/anims/special/f/7/d,WEBP,68,149,True,5106,RGBA
eaRig,heroWarStd/anims/special/f/8/d,WEBP,90,119,True,5124,RGBA
eaRig,heroWarStd/anims/special/f/9/d,WEBP,77,167,True,5598,RGBA
eaRig,heroWarStd/anims/special/f/10/d,WEBP,100,114,True,4936,RGBA
eaRig,heroWarStd/anims/special/f/11/d,WEBP,68,167,True,5586,RGBA
eaRig,heroWarStd/anims/special/f/12/d,WEBP,86,153,True,5282,RGBA
eaRig,heroWarStd/anims/special/f/13/d,WEBP,87,152,True,5286,RGBA
eaRig,heroWarStd/anims/special/f/14/d,WEBP,90,150,True,5238,RGBA
eaRig,heroWarStd/anims/special/f/15/d,WEBP,91,147,True,5246,RGBA
eaRig,heroWarStd/anims/special/f/16/d,WEBP,68,150,True,5110,RGBA
eaRig,heroWarStd/anims/special/f/17/d,WEBP,94,116,True,4828,RGBA
eaRig,heroWarStd/anims/special/f/18/d,WEBP,102,115,True,5160,RGBA
eaRig,heroWarStd/anims/special/f/19/d,WEBP,104,123,True,5440,RGBA
eaRig,heroWarStd/anims/dmg/f/0/d,WEBP,103,121,True,5380,RGBA
eaRig,heroWarStd/anims/dmg/f/1/d,WEBP,108,113,True,5492,RGBA
eaRig,heroWarStd/anims/dmg/f/2/d,WEBP,111,108,True,5238,RGBA
eaRig,heroWarStd/anims/dmg/f/3/d,WEBP,109,109,True,5110,RGBA
eaRig,heroWarStd/anims/dmg/f/4/d,WEBP,107,112,True,5170,RGBA
eaRig,heroWarStd/anims/dmg/f/5/d,WEBP,103,121,True,5236,RGBA
eaRig,heroWarStd/anims/dmg/f/6/d,WEBP,103,122,True,5288,RGBA
eaRig,heroWarStd/anims/dmg/f/7/d,WEBP,104,123,True,5386,RGBA
eaRig,heroWarStd/anims/dmg/f/8/d,WEBP,103,122,True,5500,RGBA
eaRig,heroWarStd/anims/dmg/f/9/d,WEBP,103,121,True,5368,RGBA
eaRig,heroWarStd/anims/death/f/0/d,WEBP,103,121,True,4834,RGBA
eaRig,heroWarStd/anims/death/f/1/d,WEBP,94,104,True,4946,RGBA
eaRig,heroWarStd/anims/death/f/2/d,WEBP,126,147,True,5952,RGBA
eaRig,heroWarStd/anims/death/f/3/d,WEBP,101,130,True,5424,RGBA
eaRig,heroWarStd/anims/death/f/4/d,WEBP,139,83,True,4754,RGBA
eaRig,heroWarStd/anims/death/f/5/d,WEBP,172,71,True,4472,RGBA
eaRig,heroWarStd/anims/death/f/6/d,WEBP,187,58,True,3818,RGBA
eaRig,heroWarStd/anims/death/f/7/d,WEBP,187,58,True,4294,RGBA
eaRig,heroWarStd/anims/death/f/8/d,WEBP,187,58,True,4294,RGBA
eaRig,heroWarStd/anims/death/f/9/d,WEBP,187,58,True,4294,RGBA
eaRig,heroWarStd/anims/death/f/10/d,WEBP,187,58,True,4294,RGBA
eaRig,heroWarStd/anims/death/f/11/d,WEBP,187,58,True,4294,RGBA
eaRig,heroWarStd/anims/fwd/f/0/d,WEBP,96,117,True,4754,RGBA
eaRig,heroWarStd/anims/fwd/f/1/d,WEBP,98,117,True,4226,RGBA
eaRig,heroWarStd/anims/fwd/f/2/d,WEBP,103,116,True,4950,RGBA
eaRig,heroWarStd/anims/fwd/f/3/d,WEBP,107,116,True,5002,RGBA
eaRig,heroWarStd/anims/fwd/f/4/d,WEBP,99,117,True,4876,RGBA
eaRig,heroWarStd/anims/fwd/f/5/d,WEBP,97,118,True,4506,RGBA
eaRig,heroWarStd/anims/fwd/f/6/d,WEBP,96,118,True,4500,RGBA
eaRig,heroWarStd/anims/fwd/f/7/d,WEBP,98,117,True,4850,RGBA
eaRig,heroWarStd/anims/fwd/f/8/d,WEBP,112,116,True,5006,RGBA
eaRig,heroWarStd/anims/fwd/f/9/d,WEBP,104,117,True,4808,RGBA
eaRig,heroWarStd/anims/fwd/f/10/d,WEBP,96,118,True,4846,RGBA
eaRig,heroWarStd/anims/fwd/f/11/d,WEBP,95,118,True,4870,RGBA
eaRig,heroWarStd/anims/evade/f/0/d,WEBP,103,121,True,5430,RGBA
eaRig,heroWarStd/anims/evade/f/1/d,WEBP,77,137,True,5000,RGBA
eaRig,heroWarStd/anims/evade/f/2/d,WEBP,65,158,True,4710,RGBA
eaRig,heroWarStd/anims/evade/f/3/d,WEBP,65,158,True,4680,RGBA
eaRig,heroWarStd/anims/evade/f/4/d,WEBP,65,158,True,4784,RGBA
eaRig,heroWarStd/anims/evade/f/5/d,WEBP,66,165,True,5304,RGBA
eaRig,heroWarStd/anims/evade/f/6/d,WEBP,66,180,True,5504,RGBA
eaRig,heroWarStd/anims/evade/f/7/d,WEBP,78,153,True,5338,RGBA
eaRig,heroWarStd/anims/evade/f/8/d,WEBP,103,121,True,5430,RGBA
eaRig,heroWarStd/anims/block/f/0/d,WEBP,103,121,True,5388,RGBA
eaRig,heroWarStd/anims/block/f/1/d,WEBP,115,117,True,5484,RGBA
eaRig,heroWarStd/anims/block/f/2/d,WEBP,86,156,True,5336,RGBA
eaRig,heroWarStd/anims/block/f/3/d,WEBP,81,159,True,5452,RGBA
eaRig,heroWarStd/anims/block/f/4/d,WEBP,98,131,True,5132,RGBA
eaRig,heroWarStd/anims/block/f/5/d,WEBP,90,130,True,5292,RGBA
eaRig,heroWarStd/anims/block/f/6/d,WEBP,84,129,True,5104,RGBA
eaRig,heroWarStd/portrait,WEBP,32,48,True,1308,RGBA
eaRig,heroRogStd/anims/idle/f/0/d,WEBP,85,115,True,5126,RGBA
eaRig,heroRogStd/anims/idle/f/1/d,WEBP,85,115,True,5080,RGBA
eaRig,heroRogStd/anims/idle/f/2/d,WEBP,86,114,True,5042,RGBA
eaRig,heroRogStd/anims/idle/f/3/d,WEBP,87,113,True,4992,RGBA
eaRig,heroRogStd/anims/idle/f/4/d,WEBP,85,114,True,5142,RGBA
eaRig,heroRogStd/anims/idle/f/5/d,WEBP,84,114,True,5076,RGBA
eaRig,heroRogStd/anims/idle/f/6/d,WEBP,83,114,True,5088,RGBA
eaRig,heroRogStd/anims/idle/f/7/d,WEBP,81,114,True,5028,RGBA
eaRig,heroRogStd/anims/idle/f/8/d,WEBP,78,114,True,4952,RGBA
eaRig,heroRogStd/anims/idle/f/9/d,WEBP,76,113,True,4960,RGBA
eaRig,heroRogStd/anims/idle/f/10/d,WEBP,79,114,True,4972,RGBA
eaRig,heroRogStd/anims/idle/f/11/d,WEBP,83,115,True,5092,RGBA
eaRig,heroRogStd/anims/idle/f/12/d,WEBP,85,115,True,5114,RGBA
eaRig,heroRogStd/anims/strike/f/0/d,WEBP,73,136,True,5372,RGBA
eaRig,heroRogStd/anims/strike/f/1/d,WEBP,66,110,True,4974,RGBA
eaRig,heroRogStd/anims/strike/f/2/d,WEBP,100,99,True,5348,RGBA
eaRig,heroRogStd/anims/strike/f/3/d,WEBP,103,98,True,5216,RGBA
eaRig,heroRogStd/anims/strike/f/4/d,WEBP,106,97,True,5198,RGBA
eaRig,heroRogStd/anims/strike/f/5/d,WEBP,125,106,True,6156,RGBA
eaRig,heroRogStd/anims/strike/f/6/d,WEBP,154,170,True,6216,RGBA
eaRig,heroRogStd/anims/strike/f/7/d,WEBP,87,138,True,5518,RGBA
eaRig,heroRogStd/anims/strike/f/8/d,WEBP,81,137,True,5134,RGBA
eaRig,heroRogStd/anims/strike/f/9/d,WEBP,80,125,True,5262,RGBA
eaRig,heroRogStd/anims/strike/f/10/d,WEBP,81,118,True,5082,RGBA
eaRig,heroRogStd/anims/strike/f/11/d,WEBP,77,127,True,5182,RGBA
eaRig,heroRogStd/anims/strike/f/12/d,WEBP,73,136,True,5372,RGBA
eaRig,heroRogStd/anims/special/f/0/d,WEBP,66,115,True,4486,RGBA
eaRig,heroRogStd/anims/special/f/1/d,WEBP,74,117,True,4880,RGBA
eaRig,heroRogStd/anims/special/f/2/d,WEBP,66,113,True,4486,RGBA
eaRig,heroRogStd/anims/special/f/3/d,WEBP,71,110,True,4708,RGBA
eaRig,heroRogStd/anims/special/f/4/d,WEBP,68,112,True,4960,RGBA
eaRig,heroRogStd/anims/special/f/5/d,WEBP,72,111,True,5036,RGBA
eaRig,heroRogStd/anims/special/f/6/d,WEBP,72,111,True,5036,RGBA
eaRig,heroRogStd/anims/special/f/7/d,WEBP,71,111,True,4960,RGBA
eaRig,heroRogStd/anims/special/f/8/d,WEBP,67,112,True,4686,RGBA
eaRig,heroRogStd/anims/special/f/9/d,WEBP,68,115,True,4752,RGBA
eaRig,heroRogStd/anims/special/f/10/d,WEBP,99,137,True,5576,RGBA
